1000/0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.0,0.2,0.2,0.4,0.2,0.0,0.2,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.0,0.2,0.2,0.2,0.6,0.6,0.6,0.0,0.0,0.2,0.4,0.0,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.2,0.2,0.4,0.6,0.2,0.4,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.4
1000/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
1000/0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.2,0.2,0.4,0.4,0.4,0.0,0.0,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.4,0.4,0.2,0.4,0.2,0.0,0.4,0.0,0.4,0.2,0.0,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.4,0.2,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.0
1000/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.0,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.0,0.4,0.0,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.2,0.0,0.2,0.4,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.0,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.2
1000/0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0
1000/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.4,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.2,0.2
1000/0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.0,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.4,0.6,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.2,0.4,0.2,0.0,0.0,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.2
1000/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.4,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.4,0.2,0.4,0.4,0.0,0.4
1000/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0
1000/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2
1500/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.4,0.4,0.0,0.4
1500/0,0.2,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.4,0.2,0.4,0.4,0.0,0.2,0.0,0.2,0.4,0.2,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.2,0.4,0.0,0.2,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0
1500/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
1500/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.6,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0
